Minimum Sense Count,Maximum Sense Count,Mean Sense Count,Minimum Fitness,Maximum Fitness,Mean Fitness,Minimum Function Calls,Maximum Function Calls,Mean Function Calls,Minimum Function Forks,Maximum Function Forks,Mean Function Forks,Minimum Function Calls & Forks,Maximum Function Calls & Forks,Mean Funciton Calls & Forks,Minimum Guess0 Count,Maximum Guess0 Count,Mean Guess0 Count,Minimum Guess1 Count,Maximum Guess1 Count,Mean Guess1 Count
0,101.28,19.6656,-100,104.92,68.9997,0,7661,1285.12,0,0,0,0,7661,1285.12,0,29.66,1.91444,0,107.48,9.09444
0,81.1,19.9725,-100,104.01,69.119,0,5360,1283.14,0,0,0,0,5360,1283.14,0,32.48,1.8415,0,108.08,9.01926
0,76,20.4504,-100,104.34,71.0873,0,5330,1235.04,0,0,0,0,5330,1235.04,0,40.4,1.81152,0,81.78,8.29624
0,80.5,20.3241,-100,104.91,71.4907,0,7765,1246.71,0,0,0,0,7765,1246.71,0,40.9,1.88186,0,81.6,8.69206
0,78.98,20.6018,-100,99,68.48,0,8058,1247.57,0,0,0,0,8058,1247.57,0,38.86,1.81922,0,81.64,8.5858
0,79.42,20.8707,-100,104.88,69.9007,0,8063,1289.82,0,0,0,0,8063,1289.82,0,53.4,1.83848,0,81.56,8.6033
0,77.04,19.8229,-100,104.88,69.806,0,7962,1303.98,0,0,0,0,7962,1303.98,0,35.98,1.86082,0,81.72,9.79358
0,56.7,20.1024,-100,104.9,70.4298,0,7963,1332.3,0,0,0,0,7963,1332.3,0,51.74,1.80088,0,81.66,9.94572
0,74.94,19.5694,-100,104.84,68.5978,0,8026,1325.91,0,0,0,0,8026,1325.91,0,40.16,1.67916,0,81.74,10.1359
0,77.22,19.384,-100,104.93,68.2015,0,8036,1346.96,0,0,0,0,8036,1346.96,0,38.48,1.6145,0,107.84,10.4772
0,77.56,20.1247,-100,104.92,68.657,0,7201,1307.25,0,0,0,0,7201,1307.25,0,38.52,1.54562,0,81.52,9.25042
0,62.06,20.2511,-100,104.41,70.1604,0,5365,1286.33,0,0,0,0,5365,1286.33,0,23.66,1.59142,0,81.74,8.80406
0,61.56,20.4262,-100,104.91,67.9439,0,8056,1304.64,0,0,0,0,8056,1304.64,0,32.46,1.56768,0,81.56,9.36144
0,77.92,20.0768,-100,104.91,68.8544,0,5341,1307.62,0,0,0,0,5341,1307.62,0,46.32,1.66248,0,81.48,9.58504
0,79.64,21.024,-100,99,69.61,0,7821,1298.33,0,0,0,0,7821,1298.33,0,46.44,1.69286,0,81.54,8.72346
0,76.5,21.166,-100,104.71,68.1023,0,5352,1303,0,0,0,0,5352,1303,0,22.28,1.6596,0,81.78,9.06764
0,75.94,21.0344,-100,104.88,69.8016,0,8133,1304.5,0,0,0,0,8133,1304.5,0,31.74,1.79384,0,81.56,8.641
0,77.26,21.1814,-100,104.73,68.3315,0,7729,1303.67,0,0,0,0,7729,1303.67,0,31.76,1.64508,0,81.76,8.62778
0,79.04,21.2417,-100,104.9,68.6674,0,6035,1303.68,0,0,0,0,6035,1303.68,0,25.28,1.62806,0,81.32,8.42902
0,78.06,20.9072,-100,104.77,68.6809,0,8060,1337.63,0,0,0,0,8060,1337.63,0,53.54,1.73704,0,81.32,8.94334
0,74.44,21.1865,-100,104.91,67.3385,0,8033,1330.44,0,0,0,0,8033,1330.44,0,54.02,1.80538,0,81.26,8.76126
0,77.8,20.5399,-100,104.69,68.8093,0,8040,1290.73,0,0,0,0,8040,1290.73,0,40.38,1.72496,0,104.8,8.5542
0,76.96,20.7875,-100,104.67,68.7503,0,8048,1271.69,0,0,0,0,8048,1271.69,0,29.26,1.67272,0,81.56,8.14562
0,78.38,20.891,-100,99,68.395,0,7396,1278.63,0,0,0,0,7396,1278.63,0,21.34,1.68846,0,81.28,8.1361
0,104,21.5337,-100,104.75,69.6052,0,7747,1287.16,0,0,0,0,7747,1287.16,0,22.6,1.6406,0,81.78,8.01776
0,103.8,21.8584,-100,104.87,68.4846,0,7784,1324.34,0,0,0,0,7784,1324.34,0,51.64,1.89358,0,81.36,8.68628
0,77.18,21.6561,-100,104.87,69.2865,0,8031,1335.01,0,0,0,0,8031,1335.01,0,20.14,1.78204,0,108.72,8.93098
0,77.74,21.0989,-100,104.74,68.4759,0,8064,1357.46,0,0,0,0,8064,1357.46,0,41.02,1.7868,0,81.5,9.2449
0,63.58,21.0688,-100,104.89,68.9877,0,7848,1334.12,0,0,0,0,7848,1334.12,0,25.94,1.66222,0,81.46,8.82832
0,79.38,21.5764,-100,104.79,70.2172,0,8081,1302.96,0,0,0,0,8081,1302.96,0,26.02,1.60778,0,81.62,8.40416
0,76.28,20.8962,-100,104.87,67.5704,0,8058,1354.04,0,0,0,0,8058,1354.04,0,23.72,1.66434,0,81.66,9.13196
0,53.98,20.7697,-100,104.74,68.1309,0,5342,1333.19,0,0,0,0,5342,1333.19,0,26.98,1.6493,0,81.7,9.40756
0,77.5,20.3407,-100,104.74,67.8627,0,8058,1340.23,0,0,0,0,8058,1340.23,0,25.54,1.75028,0,81.82,9.45192
0,77.48,20.8925,-100,104.86,67.3326,0,8116,1307.98,0,0,0,0,8116,1307.98,0,22.66,1.62768,0,81.82,8.84046
0,78.02,21.3584,-100,104.69,69.0987,0,7914,1353.73,0,0,0,0,7914,1353.73,0,21.6,1.56594,0,81.78,9.0745
0,78.06,21.6819,-100,104.71,70.9297,0,8047,1346.13,0,0,0,0,8047,1346.13,0,31.72,1.72324,0,81.52,8.3207
0,77.96,21.1729,-100,104.54,70.3185,0,7675,1339.67,0,0,0,0,7675,1339.67,0,23.06,1.63598,0,81.52,8.8449
0,77.64,21.3109,-100,104.75,70.0204,0,7784,1315,0,0,0,0,7784,1315,0,21.7,1.59462,0,81.46,8.5868
0,79.22,21.7262,-100,104.9,71.6884,0,7942,1319.84,0,0,0,0,7942,1319.84,0,27.9,1.6528,0,81.64,8.22956
0,77.16,22.4249,-100,104.78,72.2228,0,8048,1318.6,0,0,0,0,8048,1318.6,0,80.56,1.73628,0,81.86,8.06928
0,63.9,22.2476,-100,104.71,72.0784,0,8006,1325.4,0,0,0,0,8006,1325.4,0,80.98,1.69716,0,81.62,8.2217
0,77.88,22.6518,-100,99,71.915,0,7934,1336.54,0,0,0,0,7934,1336.54,0,31.02,1.62124,0,81.8,7.98502
0,78,22.076,-100,104.84,71.6818,0,8056,1383.37,0,0,0,0,8056,1383.37,0,26.84,1.65784,0,81.54,8.3553
0,78.14,21.9704,-100,104.69,72.6012,0,8078,1359.74,0,0,0,0,8078,1359.74,0,30.24,1.75206,0,108.34,8.69426
0,77.36,21.5703,-100,104.76,71.1748,0,5360,1360.44,0,0,0,0,5360,1360.44,0,23.84,1.6707,0,108.64,9.13192
0,77.62,22.084,-100,104.81,71.8827,0,7663,1385.81,0,0,0,0,7663,1385.81,0,46.4,1.9159,0,107.28,8.80954
0,63.14,22.0286,-100,99,70.564,0,5510,1327.98,0,0,0,0,5510,1327.98,0,32.28,1.84358,0,96.9,8.9884
0,78.58,22.2012,-100,104.82,72.1339,0,7502,1334.87,0,0,0,0,7502,1334.87,0,40.28,1.87024,0,81.58,8.77794
0,79.6,21.6856,-100,99,72.988,0,7885,1299.72,0,0,0,0,7885,1299.72,0,33.44,1.8965,0,81.6,8.44234
0,77.98,21.792,-100,104.81,73.4011,0,8049,1325.88,0,0,0,0,8049,1325.88,0,53.7,1.97258,0,81.7,8.94022
0,79.12,22.0652,-100,104.84,72.1475,0,5352,1296.66,0,0,0,0,5352,1296.66,0,41.06,1.84856,0,81.88,8.19316
0,105.6,21.6433,-100,104.81,72.1589,0,8031,1295.6,0,0,0,0,8031,1295.6,0,40.8,1.85108,0,108,8.49426
0,105.48,21.7675,-100,104.79,73.3547,0,4135,1295.04,0,0,0,0,4135,1295.04,0,40.46,2.00804,0,108.08,8.28226
0,104.84,21.8724,-100,104.82,71.901,0,8039,1308.29,0,0,0,0,8039,1308.29,0,40.7,1.99362,0,82.12,8.07286
0,75.84,21.8956,-100,104.79,71.6784,0,8100,1325.27,0,0,0,0,8100,1325.27,0,23.36,1.81468,0,81.66,8.0857
0,79.32,21.6596,-100,104.77,72.6902,0,5331,1311.27,0,0,0,0,5331,1311.27,0,39.38,1.79628,0,81.5,8.76792
0,53.4,21.1283,-100,104.81,71.5467,0,8064,1318.51,0,0,0,0,8064,1318.51,0,27.88,1.72982,0,81.68,9.03258
0,62.76,21.1975,-100,104.81,70.1592,0,7543,1307.49,0,0,0,0,7543,1307.49,0,39.96,1.8735,0,82.06,8.7232
0,79.1,21.3259,-100,104.81,70.8539,0,5964,1291.92,0,0,0,0,5964,1291.92,0,20.7,1.78098,0,81.2,8.1768
0,54.8,21.29,-100,104.78,71.8934,0,7998,1353.48,0,0,0,0,7998,1353.48,0,23.5,1.7299,0,81.66,9.0266
0,78.56,21.5986,-100,104.81,71.5799,0,4035,1338.11,0,0,0,0,4035,1338.11,0,26.68,1.7323,0,81.8,9.39548
0,79.36,20.6813,-100,104.87,69.4391,0,8033,1367.19,0,0,0,0,8033,1367.19,0,54.64,1.7719,0,81.92,10.0436
0,76.68,21.5426,-100,104.82,71.9785,0,8071,1340.66,0,0,0,0,8071,1340.66,0,54.56,2.029,0,81.46,9.19196
0,77.06,21.2676,-100,104.81,71.636,0,7844,1333.21,0,0,0,0,7844,1333.21,0,54.5,1.78128,0,81.48,9.21164
0,78.02,22.1211,-100,104.86,71.14,0,5360,1319.54,0,0,0,0,5360,1319.54,0,54.44,1.96982,0,81.78,8.70872
0,78.94,22.6157,-100,104.87,72.2622,0,7026,1299.97,0,0,0,0,7026,1299.97,0,54.62,2.10004,0,81.74,8.08652
0,53.4,21.6445,-100,104.87,70.4439,0,5321,1322.27,0,0,0,0,5321,1322.27,0,54.76,1.9884,0,81.34,8.69834
0,62.9,22.221,-100,104.81,71.9414,0,4022,1273.31,0,0,0,0,4022,1273.31,0,54.58,2.24226,0,81.44,8.02042
0,53.24,21.9203,-100,104.86,70.3,0,5372,1284.55,0,0,0,0,5372,1284.55,0,54.36,2.02548,0,81.62,8.09428
0,53.54,21.7446,-100,104.82,71.2195,0,8044,1341.74,0,0,0,0,8044,1341.74,0,54.66,2.06806,0,81.66,9.09104
0,52.74,21.6695,-100,104.89,72.2587,0,7764,1326.6,0,0,0,0,7764,1326.6,0,54.62,1.93552,0,81.88,8.80266
0,81.02,22.6121,-100,104.9,73.0863,0,7742,1340.92,0,0,0,0,7742,1340.92,0,54.44,1.97618,0,81.64,8.07066
0,77.78,21.3876,-100,104.81,70.2105,0,7752,1290.59,0,0,0,0,7752,1290.59,0,54.72,1.94256,0,81.5,7.94756
0,78.94,21.6761,-100,104.68,70.8865,0,8066,1308.79,0,0,0,0,8066,1308.79,0,54.62,2.0461,0,81.66,7.9226
0,79.64,21.4349,-100,104.74,71.6413,0,8024,1320.81,0,0,0,0,8024,1320.81,0,54.78,2.18254,0,81.58,8.72468
0,73.9,21.8878,-100,104.31,72.7633,0,4035,1314.42,0,0,0,0,4035,1314.42,0,54.28,2.05584,0,81.68,8.16834
0,62.32,21.5867,-100,104.72,71.2147,0,5302,1297.62,0,0,0,0,5302,1297.62,0,54.46,1.99298,0,81.56,8.31428
0,79.24,22.1545,-100,99,71.637,0,4042,1296.04,0,0,0,0,4042,1296.04,0,54.38,2.07694,0,81.82,8.0783
0,102.58,22.3295,-100,104.79,72.5697,0,5342,1331.64,0,0,0,0,5342,1331.64,0,54.52,2.0004,0,81.62,8.30322
0,75.96,22.3888,-100,104.84,74.9064,0,5379,1300.8,0,0,0,0,5379,1300.8,0,40.64,1.8344,0,81.56,7.93084
0,79.26,21.9791,-100,104.85,72.7709,0,8095,1307.76,0,0,0,0,8095,1307.76,0,81.08,2.0476,0,81.62,7.85936
0,79.26,22.4134,-100,104.78,74.5623,0,5364,1292.59,0,0,0,0,5364,1292.59,0,32.64,1.95906,0,81.74,7.41748
0,77.9,21.7111,-100,104.88,73.3259,0,8076,1316.06,0,0,0,0,8076,1316.06,0,32.54,1.94522,0,81.62,8.21738
0,79.1,21.8191,-100,104.76,73.1718,0,8066,1305.99,0,0,0,0,8066,1305.99,0,43.9,2.167,0,81.46,7.78662
0,76.74,22.2791,-100,104.83,72.1576,0,6916,1282.78,0,0,0,0,6916,1282.78,0,80.94,2.02622,0,81.26,7.11458
0,81.38,22.3716,-100,104.89,72.2389,0,5354,1336.51,0,0,0,0,5354,1336.51,0,23.92,1.97634,0,81.64,8.48756
0,75.18,22.1332,-100,104.66,72.2417,0,5344,1320.95,0,0,0,0,5344,1320.95,0,39.08,2.03358,0,81.7,8.37256
0,53.08,21.5273,-100,104.83,70.2302,0,5271,1335.34,0,0,0,0,5271,1335.34,0,38.96,2.10756,0,81.64,9.12776
0,78.28,21.595,-100,104.78,71.4492,0,5317,1327.12,0,0,0,0,5317,1327.12,0,37.94,2.12738,0,81.58,8.56184
0,76.98,22.1219,-100,104.8,72.9035,0,5313,1316.49,0,0,0,0,5313,1316.49,0,60.54,2.5743,0,81.64,8.0037
0,53.08,21.2472,-100,104.88,71.6993,0,5323,1342.66,0,0,0,0,5323,1342.66,0,61.16,2.4755,0,81.52,8.9696
0,75.62,21.6003,-100,104.81,71.3961,0,7975,1308.84,0,0,0,0,7975,1308.84,0,80.32,2.1638,0,81.36,7.94638
0,79.58,22.0957,-100,104.91,71.7056,0,8034,1322.64,0,0,0,0,8034,1322.64,0,80.58,2.05742,0,81.56,7.53786
0,79.12,22.4786,-100,104.88,71.2634,0,8025,1333.78,0,0,0,0,8025,1333.78,0,40.16,1.85534,0,81.58,7.42164
0,77.56,21.4596,-100,104.87,73.4306,0,7860,1309.18,0,0,0,0,7860,1309.18,0,48.34,1.86646,0,81.62,8.18644
0,79.42,21.6274,-100,104.7,70.8236,0,8029,1359.47,0,0,0,0,8029,1359.47,0,69.04,2.0862,0,81.72,8.93894
0,79.24,21.4974,-100,104.86,71.1423,0,8041,1318.25,0,0,0,0,8041,1318.25,0,40.22,1.97336,0,81.58,8.61526
0,78.88,21.7183,-100,104.7,70.7902,0,7924,1307.03,0,0,0,0,7924,1307.03,0,41.12,2.08784,0,81.82,8.47062
0,60.78,22.4218,-100,104.86,72.7671,0,7889,1290.81,0,0,0,0,7889,1290.81,0,39.38,1.96166,0,81.5,7.72966
0,52.88,22.5496,-100,104.83,73.3315,0,4056,1293.22,0,0,0,0,4056,1293.22,0,38.38,2.0068,0,81.62,8.23708
0,77.76,23.2702,-100,104.81,73.337,0,5343,1300.03,0,0,0,0,5343,1300.03,0,38.64,2.08286,0,81.6,7.38746
0,77.94,23.2835,-100,104.71,74.1785,0,5353,1360.22,0,0,0,0,5353,1360.22,0,26.06,1.78902,0,81.76,8.43246
0,79.08,23.6019,-100,104.87,73.8141,0,8034,1387.16,0,0,0,0,8034,1387.16,0,32.24,1.77282,0,81.74,8.36288
0,78.96,24.7473,-100,104.56,76.1578,0,5340,1366.18,0,0,0,0,5340,1366.18,0,38.4,1.77804,0,81.66,8.08628
0,78.18,24.1233,-100,104.87,74.272,0,7926,1380.22,0,0,0,0,7926,1380.22,0,23.48,1.76138,0,81.5,8.29014
0,77.92,23.2057,-100,104.77,72.7395,0,7956,1373.83,0,0,0,0,7956,1373.83,0,34.84,1.86498,0,81.68,8.43172
0,79.22,22.9592,-100,104.85,70.0094,0,8102,1360.16,0,0,0,0,8102,1360.16,0,24.34,1.69788,0,81.62,8.14344
0,79.68,22.1105,-100,104.67,70.3803,0,4063,1394.45,0,0,0,0,4063,1394.45,0,23.88,1.67676,0,81.66,9.47016
0,62.64,22.6767,-100,104.8,69.9859,0,7123,1418.83,0,0,0,0,7123,1418.83,0,29.26,1.79664,0,81.62,9.21708
0,62.96,22.7854,-100,104.65,69.3673,0,7937,1395.26,0,0,0,0,7937,1395.26,0,38.98,1.56184,0,107.06,9.21114
0,79.28,22.6018,-100,104.66,70.1085,0,8063,1415.73,0,0,0,0,8063,1415.73,0,26.7,1.6928,0,81.72,9.51738
0,78,22.1499,-100,104.7,68.7063,0,8026,1424.3,0,0,0,0,8026,1424.3,0,52.06,1.739,0,81.76,9.5726
0,79.18,22.4196,-100,104.83,69.1567,0,8060,1433.28,0,0,0,0,8060,1433.28,0,51.96,1.64244,0,108.44,9.74548
0,81.24,22.7547,-100,104.73,70.0552,0,8034,1470.98,0,0,0,0,8034,1470.98,0,51.44,1.69842,0,81.88,10.2299
0,102.5,22.8866,-100,104.85,70.9825,0,8001,1422.3,0,0,0,0,8001,1422.3,0,40.94,1.69022,0,81.44,9.43094
0,76.02,22.6562,-100,104.86,71.6823,0,8016,1434.89,0,0,0,0,8016,1434.89,0,41.1,1.95794,0,108.52,9.52946
0,79.28,22.6363,-100,104.91,70.4593,0,8002,1429.96,0,0,0,0,8002,1429.96,0,34.04,1.88192,0,108.44,9.3546
0,78.86,22.5805,-100,104.85,68.8238,0,7602,1380.2,0,0,0,0,7602,1380.2,0,27,1.82152,0,108.18,8.84314
0,80.46,22.4625,-100,104.86,69.3154,0,8093,1379.05,0,0,0,0,8093,1379.05,0,53.56,1.80088,0,108.46,8.99004
0,63.7,22.7576,-100,104.93,70.3798,0,8011,1346.85,0,0,0,0,8011,1346.85,0,20.9,1.8702,0,108.62,8.2599
0,79.06,23.0475,-100,104.63,69.6096,0,6923,1381.42,0,0,0,0,6923,1381.42,0,40.1,1.87778,0,81.4,8.8551
0,79.56,22.6478,-100,104.77,69.1478,0,8101,1411.53,0,0,0,0,8101,1411.53,0,26.3,1.72174,0,81.64,9.49574
0,53.32,23.0541,-100,104.72,69.6268,0,8084,1400.33,0,0,0,0,8084,1400.33,0,22.76,1.84306,0,82.14,8.22512
0,79.7,23.4438,-100,104.72,69.7774,0,7945,1420.28,0,0,0,0,7945,1420.28,0,33.42,1.79496,0,81.46,8.69776
0,79.28,23.2513,-100,99,68.162,0,8099,1430.52,0,0,0,0,8099,1430.52,0,23.88,1.70608,0,81.74,8.8272
0,79.18,23.8877,-100,104.8,71.3225,0,5297,1360.6,0,0,0,0,5297,1360.6,0,25.94,1.87808,0,81.84,7.91586
0,79.62,23.6646,-100,104.72,70.6797,0,8052,1409.83,0,0,0,0,8052,1409.83,0,26.42,1.7914,0,81.26,8.60776
0,99.88,23.9607,-100,104.95,70.7734,0,8067,1357.87,0,0,0,0,8067,1357.87,0,27.86,1.88312,0,81.38,8.14644
0,52.86,23.7558,-100,104.86,72.0627,0,8058,1416.75,0,0,0,0,8058,1416.75,0,81.24,2.05258,0,81.48,8.81246
0,100.2,23.7487,-100,99,71.265,0,8083,1430.31,0,0,0,0,8083,1430.31,0,38.36,1.65506,0,82.28,9.1295
0,81.46,23.3701,-100,104.69,69.1477,0,8032,1384.47,0,0,0,0,8032,1384.47,0,32.26,1.72058,0,81.52,8.27652
0,78.8,23.1947,-100,104.92,71.8496,0,8064,1367.45,0,0,0,0,8064,1367.45,0,23.78,1.75766,0,81.8,8.54942
0,75.66,23.317,-100,104.81,69.9426,0,4025,1322.09,0,0,0,0,4025,1322.09,0,22.48,1.82274,0,81.28,7.9369
0,75.6,23.3521,-100,104.9,70.4386,0,8040,1350.83,0,0,0,0,8040,1350.83,0,26.84,1.78582,0,81.56,7.79714
0,75.98,23.8232,-100,104.94,73.3467,0,8026,1317.89,0,0,0,0,8026,1317.89,0,32.46,1.83726,0,81.78,7.25936
0,76.86,24.5011,-100,104.86,72.7669,0,5264,1326.04,0,0,0,0,5264,1326.04,0,39.86,1.84424,0,81.36,6.87158
0,79.18,23.8441,-100,104.87,70.6486,0,8090,1375.81,0,0,0,0,8090,1375.81,0,33.84,1.78756,0,81.56,7.97862
0,77.12,23.5695,-100,104.95,71.4213,0,7984,1400.38,0,0,0,0,7984,1400.38,0,36.62,1.68504,0,81.58,8.49398
0,79.36,23.7827,-100,104.87,70.4546,0,4040,1383.52,0,0,0,0,4040,1383.52,0,23.46,1.76888,0,81.78,8.54826
0,81.08,23.8007,-100,104.84,70.5522,0,8071,1367.83,0,0,0,0,8071,1367.83,0,45.62,1.89008,0,81.72,8.00542
0,108.28,23.2264,-100,104.87,70.3706,0,8086,1356.09,0,0,0,0,8086,1356.09,0,40.14,2.06404,0,81.56,8.65936
0,78.88,23.194,-100,104.91,70.6106,0,8062,1357.09,0,0,0,0,8062,1357.09,0,27.38,1.85444,0,81.5,8.7504
0,62.28,22.2595,-100,104.96,71.2511,0,5328,1319.7,0,0,0,0,5328,1319.7,0,44.24,1.95558,0,81.66,8.82786
0,74.6,22.753,-100,104.91,70.5916,0,8034,1352.95,0,0,0,0,8034,1352.95,0,52,1.94744,0,81.36,8.3758
0,79.02,22.5461,-100,104.86,71.1927,0,8116,1340.71,0,0,0,0,8116,1340.71,0,18.04,1.6999,0,81.78,8.2198
0,78.68,22.7196,-100,104.96,70.8105,0,7757,1343.57,0,0,0,0,7757,1343.57,0,38.02,1.80138,0,81.46,7.9156
0,59.8,22.7049,-100,104.74,71.2445,0,7744,1321.95,0,0,0,0,7744,1321.95,0,27.42,1.79842,0,81.34,7.57076
0,53.68,22.6367,-100,104.83,72.0938,0,8039,1286.26,0,0,0,0,8039,1286.26,0,40.68,1.77384,0,81.66,7.36632
0,79,21.9943,-100,104.93,70.3274,0,4027,1286.62,0,0,0,0,4027,1286.62,0,53.9,1.6755,0,81.66,8.2318
0,53.32,22.4316,-100,104.8,70.8248,0,8048,1278.95,0,0,0,0,8048,1278.95,0,53.36,1.78506,0,81.26,7.5146
0,75.68,22.545,-100,104.92,70.1257,0,8059,1302.19,0,0,0,0,8059,1302.19,0,54.54,1.84126,0,81.08,7.69126
0,100.38,22.8967,-100,104.86,70.4984,0,8040,1300.68,0,0,0,0,8040,1300.68,0,54.5,1.78692,0,81.06,7.2283
0,100.4,22.8328,-100,104.88,70.1277,0,8040,1312.97,0,0,0,0,8040,1312.97,0,31.26,1.79116,0,81.76,6.79652
0,99.66,22.7398,-100,104.87,71.0701,0,4032,1300.85,0,0,0,0,4032,1300.85,0,22.88,1.68472,0,81.54,7.49706
0,78.28,22.2643,-100,99,69.826,0,4031,1265.64,0,0,0,0,4031,1265.64,0,40.2,1.81378,0,81.62,7.4879
0,74.9,22.3109,-100,104.88,70.2465,0,4020,1281.66,0,0,0,0,4020,1281.66,0,23.52,1.78932,0,81.24,7.76092
0,75.86,22.9726,-100,104.87,70.3138,0,5061,1296.4,0,0,0,0,5061,1296.4,0,19.64,1.86142,0,81.7,7.59596
0,77.72,22.6897,-100,104.5,70.7545,0,7690,1315.56,0,0,0,0,7690,1315.56,0,40.1,1.98972,0,81.32,7.6984
0,102.38,22.7501,-100,104.7,70.9347,0,4037,1311.9,0,0,0,0,4037,1311.9,0,40.36,1.9994,0,107.7,8.5768
0,52.44,22.5053,-100,104.92,70.5653,0,7937,1320.61,0,0,0,0,7937,1320.61,0,40.24,2.01172,0,81.88,8.41094
0,62.6,22.1986,-100,99,71.021,0,7932,1296.34,0,0,0,0,7932,1296.34,0,31.22,1.8782,0,81.18,8.05426
0,76.94,22.2389,-100,104.91,72.5643,0,8000,1300.54,0,0,0,0,8000,1300.54,0,16.8,1.7055,0,81.68,7.54598
0,62.96,21.8298,-100,104.94,72.0818,0,7955,1264.8,0,0,0,0,7955,1264.8,0,23.3,1.94748,0,81.08,7.7652
0,78.7,22.047,-100,104.82,69.5098,0,7963,1273.72,0,0,0,0,7963,1273.72,0,32.2,1.8743,0,81.42,7.84528
0,76.5,21.9251,-100,104.45,70.0699,0,8060,1250.9,0,0,0,0,8060,1250.9,0,21.24,1.71272,0,81.48,7.62754
0,77.04,21.8912,-100,104.83,71.3978,0,8076,1265.89,0,0,0,0,8076,1265.89,0,25.72,1.8558,0,81.5,7.93854
0,81.32,22.1639,-100,99,71.592,0,4043,1258.21,0,0,0,0,4043,1258.21,0,26.18,1.70772,0,81.7,8.01452
0,74.8,22.0009,-100,104.65,69.9766,0,7954,1257.74,0,0,0,0,7954,1257.74,0,21.36,1.67626,0,81.4,7.82722
0,59.94,21.5564,-100,104.88,69.9579,0,8072,1301.76,0,0,0,0,8072,1301.76,0,22.38,1.76108,0,81.62,8.56984
0,76.58,22.2905,-100,104.89,70.3679,0,8009,1295.54,0,0,0,0,8009,1295.54,0,38.32,1.70156,0,81.48,7.94112
0,77.4,21.7902,-100,104.84,69.2262,0,7894,1292.44,0,0,0,0,7894,1292.44,0,37.98,1.70858,0,81.24,8.1486
0,76.88,21.8271,-100,104.85,68.9719,0,4016,1289.14,0,0,0,0,4016,1289.14,0,28.96,1.69066,0,81.28,8.0366
0,78.26,22.2504,-100,104.85,71.0201,0,8044,1263.99,0,0,0,0,8044,1263.99,0,36.98,1.81196,0,108.52,7.26418
0,78.08,22.5848,-100,104.72,71.2164,0,7539,1279.88,0,0,0,0,7539,1279.88,0,51.52,1.86428,0,104.64,7.40832
0,75.1,22.2688,-100,104.92,68.8739,0,8131,1311.48,0,0,0,0,8131,1311.48,0,49.54,1.89868,0,105.04,7.91264
0,78.44,23.6204,-100,104.8,72.2439,0,8043,1329.13,0,0,0,0,8043,1329.13,0,35.52,1.96854,0,104.32,7.34446
0,77.7,23.4037,-100,104.92,72.0287,0,8038,1286.17,0,0,0,0,8038,1286.17,0,35.5,1.95198,0,107.26,7.19792
0,76.84,23.8134,-100,104.91,71.2966,0,8055,1290.64,0,0,0,0,8055,1290.64,0,37.46,2.09626,0,81.4,6.71874
0,76.74,23.9688,-100,104.84,71.9595,0,8074,1268.88,0,0,0,0,8074,1268.88,0,42.94,2.1357,0,81.46,7.12728
0,95.32,23.8758,-100,104.91,72.1894,0,8073,1318.4,0,0,0,0,8073,1318.4,0,41.12,2.1732,0,81.34,7.34722
0,77.8,23.1703,-100,104.86,70.348,0,4020,1291.65,0,0,0,0,4020,1291.65,0,42.76,2.25834,0,81.28,7.54888
0,75.12,22.3718,-100,104.89,70.1097,0,8095,1300.1,0,0,0,0,8095,1300.1,0,27.72,2.39544,0,81.82,7.88938
0,75.08,22.4959,-100,104.78,71.1882,0,4015,1265.19,0,0,0,0,4015,1265.19,0,28.58,2.18724,0,81.24,7.747
0,62.26,22.1828,-100,104.96,71.5968,0,3983,1255.57,0,0,0,0,3983,1255.57,0,25.28,2.32652,0,64.68,7.41516
0,76.84,22.1518,-100,104.9,72.2791,0,5271,1273.21,0,0,0,0,5271,1273.21,0,24.32,2.3729,0,81.02,7.48738
0,79.04,22.7288,-100,104.79,71.2998,0,4033,1288.27,0,0,0,0,4033,1288.27,0,27.76,2.25236,0,81.68,7.7249
0,79.28,22.9263,-100,104.84,70.3388,0,4016,1260.15,0,0,0,0,4016,1260.15,0,24.66,2.21448,0,81.02,7.43976
0,77.1,22.4673,-100,104.79,71.2134,0,8096,1320.44,0,0,0,0,8096,1320.44,0,24.16,2.16694,0,81.22,8.7085
0,76.04,23.0333,-100,104.84,70.4104,0,7865,1276.94,0,0,0,0,7865,1276.94,0,52.48,2.27228,0,81.38,7.30032
0,78.52,22.5512,-100,104.91,70.6251,0,6012,1296.75,0,0,0,0,6012,1296.75,0,40.48,2.18686,0,107.1,7.80488
0,75.98,22.5003,-100,99,72.189,0,5959,1281.98,0,0,0,0,5959,1281.98,0,39.26,2.10802,0,107.34,7.83788
0,76.1,22.5407,-100,99,71.661,0,4003,1261.82,0,0,0,0,4003,1261.82,0,40.76,2.16978,0,81.54,7.74524
0,77.06,22.6562,-100,104.92,71.4923,0,4030,1236.68,0,0,0,0,4030,1236.68,0,38.72,2.1623,0,81.82,6.96794
0,77.3,23.2043,-100,104.8,70.9412,0,8068,1291.98,0,0,0,0,8068,1291.98,0,40.4,2.18366,0,81.54,7.46272
0,77.46,22.6517,-100,104.73,70.8517,0,8066,1315.02,0,0,0,0,8066,1315.02,0,32.64,2.06526,0,81.32,8.45216
